path,filename,participant,statement,confidence_level,confidence_type,accuracy,free_cued_recall
/home/tim/Downloads/klippta_ljudfiler/w51_t01/S2_w51_t1_s22.wav,'S2_w51_t1_s22.wav',51,22.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w51_t01/S2_w51_t1_s45.wav,'S2_w51_t1_s45.wav',51,45.0,,,0,2
/home/tim/Downloads/klippta_ljudfiler/w51_t01/S2_w51_t1_s51.wav,'S2_w51_t1_s51.wav',51,51.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w51_t01/S2_w51_t1_s41.wav,'S2_w51_t1_s41.wav',51,41.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w51_t01/S2_w51_t1_s02.wav,'S2_w51_t1_s02.wav',51,2.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w51_t01/S2_w51_t1_s10.wav,'S2_w51_t1_s10.wav',51,10.0,80.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w51_t01/S2_w51_t1_s42.wav,'S2_w51_t1_s42.wav',51,42.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w51_t01/S2_w51_t1_s13.wav,'S2_w51_t1_s13.wav',51,13.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w51_t01/S2_w51_t1_s37.wav,'S2_w51_t1_s37.wav',51,37.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w51_t01/S2_w51_t1_s58.wav,'S2_w51_t1_s58.wav',51,58.0,20.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w51_t01/S2_w51_t1_s08.wav,'S2_w51_t1_s08.wav',51,8.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w51_t01/S2_w51_t1_s48.wav,'S2_w51_t1_s48.wav',51,48.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w51_t01/S2_w51_t1_s19.wav,'S2_w51_t1_s19.wav',51,19.0,80.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w51_t01/S2_w51_t1_s55.wav,'S2_w51_t1_s55.wav',51,55.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w51_t01/S2_w51_t1_s40.wav,'S2_w51_t1_s40.wav',51,40.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w51_t01/S2_w51_t1_s06.wav,'S2_w51_t1_s06.wav',51,6.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w51_t01/S2_w51_t1_s59.wav,'S2_w51_t1_s59.wav',51,59.0,0.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w51_t01/S2_w51_t1_s63.wav,'S2_w51_t1_s63.wav',51,63.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w51_t01/S2_w51_t1_s34.wav,'S2_w51_t1_s34.wav',51,34.0,20.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w51_t01/S2_w51_t1_s24.wav,'S2_w51_t1_s24.wav',51,24.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w51_t01/S2_w51_t1_s44.wav,'S2_w51_t1_s44.wav',51,44.0,40.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w51_t01/S2_w51_t1_s23.wav,'S2_w51_t1_s23.wav',51,23.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w51_t01/S2_w51_t1_s21.wav,'S2_w51_t1_s21.wav',51,21.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w51_t01/S2_w51_t1_s64.wav,'S2_w51_t1_s64.wav',51,64.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w51_t01/S2_w51_t1_s61.wav,'S2_w51_t1_s61.wav',51,61.0,0.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w51_t01/S2_w51_t1_s33.wav,'S2_w51_t1_s33.wav',51,33.0,40.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w51_t01/S2_w51_t1_s11.wav,'S2_w51_t1_s11.wav',51,11.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w51_t01/S2_w51_t1_s17.wav,'S2_w51_t1_s17.wav',51,17.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s24.wav,S2_w016_t1_s24.wav',16,24.0,,,0,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s40.wav,S2_w016_t1_s40.wav',16,40.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s16.wav,S2_w016_t1_s16.wav',16,16.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s25.wav,S2_w016_t1_s25.wav',16,25.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s42.wav,S2_w016_t1_s42.wav',16,42.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s34.wav,S2_w016_t1_s34.wav',16,34.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s51.wav,S2_w016_t1_s51.wav',16,51.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s23.wav,S2_w016_t1_s23.wav',16,23.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s20.wav,S2_w016_t1_s20.wav',16,20.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s14.wav,S2_w016_t1_s14.wav',16,14.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s11.wav,S2_w016_t1_s11.wav',16,11.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s31.wav,S2_w016_t1_s31.wav',16,31.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s45.wav,S2_w016_t1_s45.wav',16,45.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s21.wav,S2_w016_t1_s21.wav',16,21.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s49.wav,S2_w016_t1_s49.wav',16,49.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s10.wav,S2_w016_t1_s10.wav',16,10.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s19.wav,S2_w016_t1_s19.wav',16,19.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s35.wav,S2_w016_t1_s35.wav',16,35.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s05.wav,S2_w016_t1_s05.wav',16,5.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s27.wav,S2_w016_t1_s27.wav',16,27.0,80.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s47.wav,S2_w016_t1_s47.wav',16,47.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s02.wav,S2_w016_t1_s02.wav',16,2.0,,,1,1
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s48.wav,S2_w016_t1_s48.wav',16,48.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s43.wav,S2_w016_t1_s43.wav',16,43.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s09.wav,S2_w016_t1_s09.wav',16,9.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s29.wav,S2_w016_t1_s29.wav',16,29.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s46.wav,S2_w016_t1_s46.wav',16,46.0,100.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s08.wav,S2_w016_t1_s08.wav',16,8.0,,,0,1
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s07.wav,S2_w016_t1_s07.wav',16,7.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s18.wav,S2_w016_t1_s18.wav',16,18.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s12.wav,S2_w016_t1_s12.wav',16,12.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s32.wav,S2_w016_t1_s32.wav',16,32.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s30.wav,S2_w016_t1_s30.wav',16,30.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s37.wav,S2_w016_t1_s37.wav',16,37.0,80.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s39.wav,S2_w016_t1_s39.wav',16,39.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s44.wav,S2_w016_t1_s44.wav',16,44.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s06.wav,S2_w016_t1_s06.wav',16,6.0,100.0,1.0,0,1
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s36.wav,S2_w016_t1_s36.wav',16,36.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s13.wav,S2_w016_t1_s13.wav',16,13.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s38.wav,S2_w016_t1_s38.wav',16,38.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s50.wav,S2_w016_t1_s50.wav',16,50.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s26.wav,S2_w016_t1_s26.wav',16,26.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s15.wav,S2_w016_t1_s15.wav',16,15.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s41.wav,S2_w016_t1_s41.wav',16,41.0,,,0,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s28.wav,S2_w016_t1_s28.wav',16,28.0,100.0,2.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s01.wav,S2_w016_t1_s01.wav',16,1.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s33.wav,S2_w016_t1_s33.wav',16,33.0,80.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s04.wav,S2_w016_t1_s04.wav',16,4.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s03.wav,S2_w016_t1_s03.wav',16,3.0,100.0,1.0,0,1
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s22.wav,S2_w016_t1_s22.wav',16,22.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w16_t01/S2_w16_t1_s17.wav,S2_w016_t1_s17.wav',16,17.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s54.wav,S2_w017_t1_s54.wav',17,54.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s09.wav,S2_w017_t1_s09.wav',17,9.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s23.wav,S2_w017_t1_s23.wav',17,23.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s05.wav,S2_w017_t1_s05.wav',17,5.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s32.wav,S2_w017_t1_s32.wav',17,32.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s36.wav,S2_w017_t1_s36.wav',17,36.0,80.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s46.wav,S2_w017_t1_s46.wav',17,46.0,100.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s11.wav,S2_w017_t1_s11.wav',17,11.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s03.wav,S2_w017_t1_s03.wav',17,3.0,,,1,1
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s34.wav,S2_w017_t1_s34.wav',17,34.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s53.wav,S2_w017_t1_s53.wav',17,53.0,20.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s30.wav,S2_w017_t1_s30.wav',17,30.0,100.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s49.wav,S2_w017_t1_s49.wav',17,49.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s24.wav,S2_w017_t1_s24.wav',17,24.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s25.wav,S2_w017_t1_s25.wav',17,25.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s04.wav,S2_w017_t1_s04.wav',17,4.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s52.wav,S2_w017_t1_s52.wav',17,52.0,80.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s20.wav,S2_w017_t1_s20.wav',17,20.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s28.wav,S2_w017_t1_s28.wav',17,28.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s06.wav,S2_w017_t1_s06.wav',17,6.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s45.wav,S2_w017_t1_s45.wav',17,45.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s07.5.wav,S2_w017_t1_s07.5.wav',17,7.5,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s14.wav,S2_w017_t1_s14.wav',17,14.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s19.wav,S2_w017_t1_s19.wav',17,19.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s22.wav,S2_w017_t1_s22.wav',17,22.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s55.wav,S2_w017_t1_s55.wav',17,55.0,0.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s51.wav,S2_w017_t1_s51.wav',17,51.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s10.wav,S2_w017_t1_s10.wav',17,10.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s35.wav,S2_w017_t1_s35.wav',17,35.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s13.wav,S2_w017_t1_s13.wav',17,13.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s47.wav,S2_w017_t1_s47.wav',17,47.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s42.wav,S2_w017_t1_s42.wav',17,42.0,100.0,2.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s27.wav,S2_w017_t1_s27.wav',17,27.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s01.wav,S2_w017_t1_s01.wav',17,1.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s26.wav,S2_w017_t1_s26.wav',17,26.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s43.wav,S2_w017_t1_s43.wav',17,43.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s31.wav,S2_w017_t1_s31.wav',17,31.0,100.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s15.wav,S2_w017_t1_s15.wav',17,15.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s56.wav,S2_w017_t1_s56.wav',17,56.0,20.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s29.wav,S2_w017_t1_s29.wav',17,29.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s41.wav,S2_w017_t1_s41.wav',17,41.0,100.0,2.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s50.wav,S2_w017_t1_s50.wav',17,50.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s40.wav,S2_w017_t1_s40.wav',17,40.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s37.wav,S2_w017_t1_s37.wav',17,37.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s21.wav,S2_w017_t1_s21.wav',17,21.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s12.wav,S2_w017_t1_s12.wav',17,12.0,40.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s08.wav,S2_w017_t1_s08.wav',17,8.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s07.wav,S2_w017_t1_s07.wav',17,7.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s38.wav,S2_w017_t1_s38.wav',17,38.0,80.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s17.wav,S2_w017_t1_s17.wav',17,17.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s18.wav,S2_w017_t1_s18.wav',17,18.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s33.wav,S2_w017_t1_s33.wav',17,33.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s48.wav,S2_w017_t1_s48.wav',17,48.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s39.wav,S2_w017_t1_s39.wav',17,39.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s02.wav,S2_w017_t1_s02.wav',17,2.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s16.wav,S2_w017_t1_s16.wav',17,16.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w17_t01/S2_w17_t1_s44.wav,S2_w017_t1_s44.wav',17,44.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s31.wav,S2_w014_t1_s31.wav',14,31.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s48.wav,S2_w014_t1_s48.wav',14,48.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s18.wav,S2_w014_t1_s18.wav',14,18.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s07.wav,S2_w014_t1_s07.wav',14,7.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s73.wav,S2_w014_t1_s73.wav',14,73.0,,,0,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s21.wav,S2_w014_t1_s21.wav',14,21.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s29.wav,S2_w014_t1_s29.wav',14,29.0,80.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s46.wav,S2_w014_t1_s46.wav',14,46.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s34.wav,S2_w014_t1_s34.wav',14,34.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s58.wav,S2_w014_t1_s58.wav',14,58.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s05.wav,S2_w014_t1_s05.wav',14,5.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s60.wav,S2_w014_t1_s60.wav',14,60.0,,,0,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s59.wav,S2_w014_t1_s59.wav',14,59.0,80.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s65.wav,S2_w014_t1_s65.wav',14,65.0,40.0,1.0,1,3
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s27.wav,S2_w014_t1_s27.wav',14,27.0,,,0,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s53.wav,S2_w014_t1_s53.wav',14,53.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s11.wav,S2_w014_t1_s11.wav',14,11.0,80.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s72.wav,S2_w014_t1_s72.wav',14,72.0,,,0,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s28.wav,S2_w014_t1_s28.wav',14,28.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s08.wav,S2_w014_t1_s08.wav',14,8.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s10.wav,S2_w014_t1_s10.wav',14,10.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s25.wav,S2_w014_t1_s25.wav',14,25.0,80.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s43.wav,S2_w014_t1_s43.wav',14,43.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s66.wav,S2_w014_t1_s66.wav',14,66.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s06.wav,S2_w014_t1_s06.wav',14,6.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s14.wav,S2_w014_t1_s14.wav',14,14.0,20.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s64.wav,S2_w014_t1_s64.wav',14,64.0,,,1,3
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s16.wav,S2_w014_t1_s16.wav',14,16.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s15.wav,S2_w014_t1_s15.wav',14,15.0,0.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s01.wav,S2_w014_t1_s01.wav',14,1.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s23.wav,S2_w014_t1_s23.wav',14,23.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s47.wav,S2_w014_t1_s47.wav',14,47.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s70.wav,S2_w014_t1_s70.wav',14,70.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s71.wav,S2_w014_t1_s71.wav',14,71.0,20.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s61.wav,S2_w014_t1_s61.wav',14,61.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s55.wav,S2_w014_t1_s55.wav',14,55.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s40.wav,S2_w014_t1_s40.wav',14,40.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s67.wav,S2_w014_t1_s67.wav',14,67.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s41.wav,S2_w014_t1_s41.wav',14,41.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s20.wav,S2_w014_t1_s20.wav',14,20.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s52.wav,S2_w014_t1_s52.wav',14,52.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s36.wav,S2_w014_t1_s36.wav',14,36.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s57.wav,S2_w014_t1_s57.wav',14,57.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s42.wav,S2_w014_t1_s42.wav',14,42.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s49.wav,S2_w014_t1_s49.wav',14,49.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s17.wav,S2_w014_t1_s17.wav',14,17.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s69.wav,S2_w014_t1_s69.wav',14,69.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s54.wav,S2_w014_t1_s54.wav',14,54.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s22.wav,S2_w014_t1_s22.wav',14,22.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w14_t01/S2_w14_t1_s62.wav,S2_w014_t1_s62.wav',14,62.0,100.0,1.0,1,3
